          13
  0.65714285714285714       -5.5364836837220162E-002  0.28937492359686656       -1.0209198174167133      -0.23868058342173490     
 O  -2.6904576112310954        3.9500841728884906       0.75942179065411275     
 O  -1.7952128568450187       -4.2353599559094803        2.2411643264099834E-002
 O   4.4422336549277324       0.45406749171931748       -3.8829021991088897E-002
 O   4.8201545007033886E-002  -8.7170580484709465E-002 -0.70059224887304339     
 H  -2.8171347706359655        4.9583419999527107      -0.63003976536089690     
 H  -3.4922677270157867        4.7095394465380611        2.4931723882396208     
 H  -1.7642989702093939       -5.4646609736834870       -1.5007325569448491     
 H  -2.1195419108788669       -5.0911480361002646        1.4918834096384197     
 H   6.0223081596814829      -0.13357863218486773       0.44438575332504177     
 H   4.4444214987729662       0.12863016588281256       -1.7316245025870030     
 H  -1.0072962960941543       -1.7778651133095729      -0.12200658346766519     
 H   1.9097746075432118       0.13049311309059597       -3.3865528683480473E-002
 H  -1.2515843476459452        1.2448614220389171       -1.0842844570050636     

          13
  0.11428571428571428        9.8480705023457644E-003   9.0473886014281885E-002  -1.0142125459337001       0.25861482757221210     
 O  -2.7679778341154884        3.9581425590302524       0.99128177757229996     
 O  -1.8042435397793586       -4.2421497113835107        8.2007867831020931E-002
 O   4.6405886478865117       0.46020882181811507      -0.23483424134127501     
 O -0.10706796022361420        1.9073628838682216E-002 -0.87983227056447677     
 H  -3.0584950703996014        4.5054953178057939      -0.74290989627774628     
 H  -3.8517161722210380        4.1017155826675920        1.9671018216256171     
 H  -2.2492565974520353       -5.5339913665163731       -1.1931973622657248     
 H  -1.7265837039506522       -5.2785665743747625        1.7919975677217621     
 H   5.6995326040612131      -0.81539671531618974       0.84032494706265060     
 H   5.8480096118082434       0.39850598948623017       -1.8964418896743220     
 H -0.85008208665523211       -1.8321372862539318      -0.50030485825693261     
 H   1.9489006715405224      -0.30009045926897659      -0.23513965865881359     
 H  -1.1461012476805279        1.6553046475682549       0.62525026308486298     

          13
   4.5428571428571427       -6.8215795885063865E-002   2.5806156595981983E-002 -0.21313716980811653       0.84493147113321554     
 O  -2.3774252802731359        3.9561066015646529       0.75889358540387730     
 O  -2.0790902871892687       -4.5762342438380088       0.22131152278524666     
 O   4.4966804452979323       0.94228377150408227      -0.29794276782908374     
 O  -3.2648799126683503E-002 -0.35465417574956870      -0.85424982691363893     
 H  -2.6832363657782858        5.9459390519271889       0.24747855958913373     
 H  -3.6960625117156649        3.6994366762675495        2.0001045077376940     
